city_name,city_code
Hornet,20122808
Horse Cave,20045653
Horseheads,20087175
Horseshoe Bay,20037828
Horseshoe Bend,20031884
Horsham,20109304
Hortonia,20134839
Hot Springs,20119680
Hot Springs,20009152
Hot Springs,20092979
Hot Springs,20138623
Hot Springs,20076709
Hot Springs Village,20009154
Hot Sulphur Springs,20017660
Hot Wells,20128758
Hotchkiss,20017661
Houghton,20064965
Houghton Lake,20064966
Houlton,20052229
Houma,20049586
Hounds Ear,20092981
Houston,20069878
Houston,20128761
Hovland,20067485
Howard,20119683
Howard,20150180
Howard,20042728
Howard,20138627
Howard,20017664
Howard District,20034215
Howe,20037833
Howell,20049589
Howell,900051454
Howell,20064973
Howey Height,20022686
Howey in the Hills,20022687
Howland Center,20098952
Howland Corners,20098953
Hoyes,20057037
Hoyes Run,20057038
Hubbard,20128772
Hubbard,20098955
Hubbard Lake,20064977
Huber Heights,20098956
Huddle Mill,20122836
Huddleston,20138641
Hudson,20098959
Hudson,20022690
Hudson,20087207
Hudson,20017667
Hudson,20150187
Hudson,20062422
Hudson Bend,20128780
Hudsondale,20109333
Hudsonville,20064984
Huelo,20030928
Huetter,20031892
Hugo,20102893
Hugoton,20042733
Huilsburg,20150189
Hull,20062423
Humansville,20073514
Humble,20128795
Humboldt,20040766
Humboldt,20122844
Humboldt Hill,20013589
Hume,20013590
Hummelstown,20109349
Hungry Horse,20076714
Hunnicutt Mill,20122845
Hunt,20128800
Hunt Valley,20057063
Hunter,20087226
Hunters Creek,20022696
Huntersville,20093000
Huntingburg,20037848
Huntingdon,20109368
Huntington,20037849
Huntington,20087228
Huntington,20147067
Huntington,20062426
Huntington,20104564
Huntington Beach,20013595
Huntington Harbour,20013596
Huntington Lake,20013597
Huntington Park,20013598
Huntington Station,20087231
Huntleigh,20073524
Huntley,20076717
Huntly,20138680
Hunts Point,20087237
Huntsville,20122862
Huntsville,20133325
Huntsville,20057117
Huntsville,20128806
Huntsville,20002147
Hurley,20150195
Hurley,20087241
Huron,20013602
Huron,20119691
Huron,20098984
Huron Heights,20064994
Hurricane,20147069
Hurricane,20133327
Hurricane Mills,20122870
Hurst,20128810
Hurst,20027354
Hurstbourne,20045689
Hustisford,20150199
Hutchins,20128812
Hutchinson,20067496
Hutchinson,20042741
Hutchinson Acres,20117047
Hutchison,20045693
Hutto,20128813
Hutton Valley,20073539
Hyannis,20062427
Hyannis Port,20062429
Hyatt Regency Maui Hotel Heliport,900011080
Hyatts,20117048
Hyattsville,20057127
Hyde Park,20087246
Hyde Park,20062430
Hyde Park,20134851
Hye,20128816
Hyperion,20013608
Hypoluxo,20022703
Hypoluxo Village,20022704
Ice Plant Island,900024719
Ida Grove,20040775
Idabel,20102905
Idaho Falls,20031899
Idaho Springs,20017675
Idlewood Beach,20150203
Idleyld Park,20104568
Idyllwild,20013615
Ignacio,20017679
Igo,20013618
Ilexhurst,20022708
Ilion,20087254
Ilwaco,20143936
Imboden,20009185
Imlay City,20065005
Immokalee,20022709
Imperial,20109409
Imperial,20078124
Imperial,20013622
Imperial Beach,20013623
Inceville,20013625
Incline Village,20079071
Independence,20073554
Independence,20013627
Independence,20138708
Independence,20042745
Independence,20098999
Independence,20040779
Index,20143941
Indialantic,20022711
Indian Beach,20020280
Indian Beach,20143942
Indian Beach,20093023
Indian Gardens,20006459
Indian Gulch,20013631
Indian Harbor Villa,20020283
Indian Harbour Beach,20022714
Indian Head,20057152
Indian Hill Estates,20027380
Indian Island,900038452
Indian Lands,20062434
Indian Pass,20022717
Indian Pine,20006462
Indian Point,20073558
Indian Point,20052252
Indian Ranch Airport,900005134
Indian River,20065010
Indian Rocks Beach,20022721
Indian Shores,20022722
Indian Spring Estates,20022723
Indian Valley,20031905
Indian Village,20037874
Indian Village,20013639
Indian Wells,20013640
Indian Wells Mobile Home Park,20013642
Indiana,20109427
Indianapolis,20037880
Indianapolis International Airport,900013623
Indianola,20022724
Indianola,20069916
Indianola,20040782
Indiantown,20022725
Indio,20013645
Inez,20045719
Inglenook,20013649
Ingleside,20128845
Inglewood,20013651
Inglewood,20138728
Ingram,20128847
Ingram,20013654
Inkster,20065016
Inlet,20034270
Inlet,20087273
Inlet Beach,20022729
Inlikita,20022730
Innisbrook,20022731
Innsbrook,20073563
Ino,20150216
Interama,20022732
Intercession City,20022733
Intercourse,20109444
Interior,20119700
Interlachen,20104576
Interlaken,20087274
Interlaken,20081484
Interlaken Estates,20018946
Interlaken Park,20079855
International Falls,20067510
Intervale,20079856
Inver Grove Heights,20067511
Inverness,900056247
Inverness,20002183
Inverness,900049032
Inverness,900040176
Inwood,20087278
Inwood,20147096
Inwood,20087277
Inwood,20128848
Inyokern,20013661
Iola,900051205
Iona,20022739
Ionia,20065019
Iowa,20049642
Iowa City,20040788
Iowa Falls,20040789
Ipswich,20119702
Ipswich,20062440
Irmo,20117074
Iron Belt,20150222
Iron Mountain,20065020
Iron River,20150224
Iron River,20065021
Iron Springs,20143954
Iron Springs,20133345
Irons,20065022
Ironton,20099018
Ironwood,20065024
Irvine,20013674
Irvine,20045733
Irving,20128861
Irvington,20138748
Irvington,20081488
Irvington,20078133
Irwin,20109470
Irwin,20031910
Isabel,20049647
Iselin,20081489
Ishaward,20065028
Ishpeming,20065029
Islamorada,20022742
Island of Palms,20117084
Island Park,20031912
Island Pond,20134857
Island Retreat,20027413
Islandale,20143958
Islandia,20087302
Isle,20067522
Isle la Motte,20134858
Isle of Palms,20117086
Isle of Palms South,20022747
Isle of Pines,20138754
Isleboro,20022748
Isles of Capri,20022749
Islesboro,20052261
Isleta Pueblo,20083625
Islip,20087304
Issaquah,20143959
Italy,20128867
Itasca,20034288
Ithaca,20087309
Iuka,20069933
Ives,20150235
Ives Estates,20022754
Ives Grove,20150236
Ivins,20133347
Ivy Point,20027423
Jacinto City,20128874
Jack Edwards Airport,900003395
Jackman,20052264
Jackpot,20079080
Jacksboro,20128875
Jackson,20049656
Jackson,20109487
Jackson,20013692
Jackson,20076733
Jackson,20067526
Jackson,20150238
Jackson,20045748
Jackson,20099033
Jackson,20002205
Jackson,20073587
Jackson,20065035
Jackson,20122933
Jackson,20027426
Jackson,20079858
Jackson,20069936
Jackson,20151854
Jackson Creek,20093064
Jackson Heights,20087317
Jacksonport,20150239
Jacksonville,20009211
Jacksonville,20104584
Jacksonville,20027434
Jacksonville,20002213
Jacksonville,20093075
Jacksonville,20022757
Jacksonville,20128880
Jacksonville,20034295
Jacksonville Beach,20022758
Jacktown,20093076
Jaffrey,20079861
Jaluco,20117098
Jamacha,20013696
Jamaica,20134862
Jamaica,20087322
Jamaica Beach,20128884
James Cipriani Heliport,900008213
Jamesburg,20027444
Jamesburg,20081500
Jameson,20073600
Jamesport,20087323
Jamesport,20073601
Jamestown,20087324
Jamestown,20013701
Jamestown,20115137
Jamestown,20045757
Jamestown,20096269
Jamestown,20017697
Jamul,20013702
Jane,20073605
Janeiro,20093082
Janesville,20150242
Jasmine Estates,20022765
Jasper,20002219
Jasper,20122953
Jasper,20022766
Jasper,20037913
Jasper,20009217
Jasper,20128892
Jasper,20027454
Jasper Heights,20128893
Jay,20087333
Jay,20134863
Jay,20102935
Jay Crest,20093088
Jayhawk,20013709
Jean,20079083
Jean Lafitte,20049665
Jefferson,20093089
Jefferson,20027457
Jefferson,20052269
Jefferson,20150243
Jefferson,20040812
Jefferson,20087336
Jefferson,20013710
Jefferson,20049667
Jefferson,20128900
Jefferson,20027459
Jefferson,20079864
Jefferson,20042760
Jefferson City,20122960
Jefferson City,20073616
Jefferson Park,20013711
Jefferson Park,20138801
Jeffersontown,20045761
Jeffersonville,20027461
Jeffersonville,20087340
Jeffersonville,20134864
Jeffersonville,20037917
Jeffersonville,20099061
Jekyll Island,900049275
Jellico,20122964
Jelm,20151859
Jemez Springs,20083638
Jenkins Mill,20122966
Jenkintown,20109542
Jenks,20102938
Jenner,20013714
Jennings,20022771
Jennings,20049672
Jensen Beach,20022772
Jeremy Ranch,20133354
Jericho,20134867
Jericho,20087345
Jerome,20065044
Jerome,20031921
Jerome,20006476
Jersey City,20081509
Jersey Village,20128908
Jerseydale,20013717
Jerseyville,20034310
Jesmond Dene,20013718
Jessup,20057239
Jesup,20027471
Jewett,20087353
Jewett,20128910
Jewfish,20022777
Jewtown,20027475
Jim Thorpe,20109562
Jimps,20027476
Jingo,20042765
Joaquin,20128913
Joelton,20122979
Johannesburg,20065047
John Day,20104593
Johns Creek,900051910
Johns Island,900032364
Johns Island,20117125
Johnsburg,20034318
Johnson,20022781
Johnson,20009241
Johnson,20128917
Johnson City,20122982
Johnson City,20087361
Johnson City,20128919
Johnson Creek,20150258
Johnson Landing,20143973
Johnson Siding,20119716
Johnson Village,20017707
Johnsons Corner,20017708
Johnsonville,20150259
Johnsonville,20093116
Johnston,900053494
Johnston,20040817
Johnston Corners,20099088
Johnstown,20087366
Johnstown,20017709
Johnstown,20109579
Johnsville,20013738
Joinerville,20128926
Joliet,20034323
Jolliff,20138836
Jollyville,20128929
Jonah,20128930
Jonas,20109584
Jonathan,20093120
Jones Cove,20122994
Jones Creek,20027489
Jones Mills,20079871
Jonesboro,20009247
Jonesboro,20049685
Jonesboro,20027499
Jonesborough,20122997
Jonestown,20138845
Jonestown,20128936
Jonestown,20109589
Jonesville,20093130
Jonesville,20065051
Joplin,20073645
Joppa,20057259
Jordan,20133359
Joseph,20104599
Josephine,20002270
Joshua,20128942
Joshua Tree,20013745
Jourdanton,20128945
Juanita Mobile Home Park,20006483
Judson,20128950
Judson,20093142
Julesburg,20017712
Julian,20078152
Julian,20013748
Junction,20128955
Junction,20093146
Junction City,20104600
Junction City,20042769
Junction Ranger Station,20119723
June Lake,20013754
June Park,20022793
Juneau,20005244
Juneau,20150268
Juneau International Airport,900046331
Juniper Beach,20143982
Juniper Springs,20013758
Juno,20093149
Juno Beach,20022795
Juno Isles,20022796
Juno Ridge,20022797
Jupiter,20093150
Jupiter,20022798
Kaaawa,20030933
Kaanapali,20030935
Kaanapali Airport,900011082
Kaawaloa,20030938
Kachess Resort,20143984
Kachina Village,20006486
Kadoka,20119725
Kahaluu,20030943
Kahaluu,20030944
Kahana,20030946
Kahkhout Mountain,20109612
Kahuku,20030948
Kahului,20030949
Kailua,20030952
Kailua-Kona,20030951
Kaimu,20030954
Kainaliu,20030956
Kalaepohaku,900011092
Kalaheo,20030959
Kalaloch,20143986
Kalama,20143987
Kalamazoo,20065062
Kalaoa,20030960
Kalapana,20030961
Kalapana Sea View Estates,20030962
Kalihiwai,20030968
Kalispell,20076753
Kalkaska,20065065
Kaluahee Rock,900011096
Kamas,20133368
Kamiah,20031939
Kamilche,20143988
Kamms Corner,20099114
Kanab,20133369
Kaneohe,20030976
Kaniahiku Village,20030977
Kankakee,20034345
Kannapolis,20093154
Kansas City,20042778
Kansas City,20034346
Kansas City,20073662
Kantishna,20005258
Kanty,20109621
Kapaa,20030979
Kapaau,20030982
Kapalua,20030989
Kapalua-West Maui Airport,900011102
Kapoho,20030990
Kapolei,900048303
Kapunakea,20030992
Karnack,20128969
Karnes City,20128970
Kasey,20138865
Kasilof,20005264
Kasson,20067557
Katinka Village,20150271
Katy,20128973
Kaufman,20128974
Kaukauna,20150272
Kaunakakai,20030998
Kaupulehu,20031003
Kawaihae,20031004
Kawailiula,20031006
Kawailoa Beach,20031007
Kawela Bay,20031012
Kawkawlin,20065069
Kayenta,20006497
Keaau,20031014
Kealakekua,20031016
Kearney,20073667
Kearney,20078157
Kearneysville,20147209
Kearny,20151866
Kearsarge,20109646
Kearsarge,20079873
Keasbey,20081528
Keauhou,20031024
Keawakapu,20031027
Kedron,20123019
Keedysville,20057295
Keenan,20128981
Keene,20087399
Keene,20079874
Keene Valley,20087400
Keeseville,20087405
Keetley,20133378
Keetley Junction,20133379
Kehena,20031029
Keizer,20104604
Kekaha,20031030
Kelim,20017722
Keller,20128987
Kelleys Island,20099123
Kellogg,20013783
Kellogg,20031944
Kelly Landing,20067563
Kelsey,20093168
Kelseyville,20013785
Kelso,20143996
Kelvin Grove,20027528
Kemah,20128996
Kemmerer,900051131
Ken Caryl,20017726
Kenai,20005268
Kendale Lakes,20022811
Kendall,20022812
Kendall Chapel,20093170
Kendall Grove,20138896
Kendall Grove Estates,20138897
Kendall Lakes,20022814
Kendallville,20037953
Kenedy,20129001
Kenilworth,20087416
Kenilworth,20081530
Kenly,20093172
Kenmore,20087418
Kennard,20129003
Kennebago,20052293
Kennebec,20119733
Kennebunk,20052296
Kennebunk Beach,20052297
Kennebunkport,20052299
Kennelworth,20027531
Kenner,20049715
Kennerdell,20109698
Kennesaw,20027532
Kennett,20073684
Kennett Square,20109700
Kennewick,20144001
Kenosha,20150287
Kenova,20147226
Kenoza Lake,20087421
Kenridge,20099135
Kensington,20013791
Kensington,20087422
Kensington,20057317
Kensington Park,20022820
Kent,20099137
Kent,20018958
Kent,20144004
Kentland,20037958
Kenton,20099138
Kenton,20102973
Kentucky,20065083
Kentwood,20065084
Kenwood,20099140
Kenwood,20013796
Keokea,20031033
Keokuk,20040844
Kerhonkson,20087432
Kerman,20013801
Kermit,20129014
Kernersville,20093181
Kernville,20104612
Kernville,20013805
Kerrville,20129016
Kersey,20017731
Keswick,20138928
Ketchikan,20005272
Ketchum,20031950
Ketterman,20147235
Kettle Cove Village,20062463
Kettle Falls,20144007
Kettleman City,20013811
Keuka,20087438
Kew Gardens,20087440
Kewadin,20065090
Kewanee,20034390
Kewaunee,20150292
Key Biscayne,20022827
Key Colony Beach,20022828
Key Largo,20022829
Key West,900008269
Key West,20022831
Keyport,20144009
Keyser,20147239
Keystone,20078167
Keystone,20144012
Keystone,20017735
Keystone,20119736
Keystone,20017734
Keystone Heights,20022833
Keystone Islands,20022834
Keysville,20138936
Kiamesha Lake,20087441
Kiamichi,20102980
Kiawah Island,20117185
Kibesillah,20013818
Kihei,20031040
Kiker,20027549
Kila,20076766
Kilauea,20031043
Kilby Mill,20027550
Kilgore,20129021
Kill Devil Hills,20093187
Killdeer,20096298
Killeen,20129023
Killen,20002313
Killian,20117189
Killington,20134878
Killington Village,20134880
Kilmarnock,20138947
Kimball,20078169
Kimball,20123053
Kimball,20119738
Kimball Junction,20133391
Kimberling City,20073703
Kimberly,20150299
Kimbro,20123055
Kimmswick,20073707
Kinder,20049729
Kinderhook,20087450
King,20093193
King City,20013826
King City,20104616
King Hill,20144018
King of Prussia,20109752
King Salmon,20013828
King Salmon,20005276
Kingdom City,20073712
Kingdom Hall,20062465
Kingfield,20052309
Kingfield,20123065
Kingman,20006506
Kingman,20042800
Kings Beach,20013829
Kings Bridge,20087455
Kings Bridge Heights,20087456
Kings Corner,20017740
Kings Mountain,20093200
Kings Point,20087458
Kings Point,20076772
Kings Terrace,20027573
Kingsburg,20013830
Kingsbury,20079095
Kingsbury Meadows,20079096
Kingsbury Village,20079097
Kingsland,20027577
Kingsland,20129031
Kingsland,20081541
Kingsley,20065107
Kingsport,20123072
Kingston,20109757
Kingston,20027579
Kingston,20123073
Kingston,20087462
Kingston,20115145
Kingston,20062470
Kingston Springs,20123076
Kingstree,20117204
Kingsville,20129035
Kingswood Estates,20013832
Kingwood,900041028
Kingwood,20147261
Kinney Estates,20133398
Kinseytown,20027584
Kinsman,20099181
Kinston,20093204
Kiowa,20102988
Kiowa,900051101
Kipu,20031046
Kirbyville,20073721
Kirk O'Cliff,20138999
Kirkland,20144023
Kirksville,20073723
Kirkwood,20073724
Kirkwood,20013837
Kiskatom,20087473
Kismet,20087474
Kissick,20073728
Kissimmee,20022851
Kit Carson,20013842
Kittanning,20109792
Kittery,20052314
Kittitas,20144025
Kitty Hawk,20093214
Kitty Hawk Beach,20093215
Kitzmiller,20144027
Klamath,20013844
Klamath Falls,20104624
Klondike,20027595
Knapps Corner,20087477
Knellsville,20150312
Knightdale,20093217
Knik Heights,20005288
Knob,20109815
Knob Noster,20073736
Knotts Island,20093223
Knowelhurst,20087482
Knoxville,20040873
Knoxville,20123103
Knoxville,20027607
Knoxville,20057454
Kodak,20123105
Kodiak,20005290
Kohls Ranch,20006523
Kohrville,20129064
Kokadjo,20052328
Kokomo,20038002
Koloa,20031053
Koloa Mill,20031054
Komohana Kai,20031056
Kootenai,20031966
Korblex,20013862
Korona,20022856
Koror,20153162
Kosciusko,20070028
Kountze,20129075
Kremmling,20017755
Kreutzberg,20129079
Krug,20013868
Kuakini Heights,20031058
Kuhio Village,20031061
Kukio,20031063
Kukuihaele,20031066
Kukuiula,20031067
Kula,900051398
Kulpsville,20109862
Kunia Camp,20031070
Kure Beach,20093230
Kurio Heliport,900034337
Kuttawa,20045908
Kutztown,20109867
Kyburz,20013869
Kyle,20129085
Kyle,20027611
Kyrene,20006537
La Belle,20022861
La Conner,20144051
La Costa,20013873
La Crescenta,20013874
